best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,date_time,expiry,strike_price,option_type,bs_rho,bs_theta,bs_vega,bs_gamma,bs_delta,volume,volume_usd,days_to_expiry,yrs_to_expiry,futures_price,log_strike,atm_iv,ITM
10.0,18.9,51697.38,76.69,79.07,BTC-28JUN24,54359.1,0.779,0.0024,0.0029,0.0,151.9,0.0175,0.0001,0.0024,0.00265717,BTC-28JUN24-22000-P,0.0026,51697.38,open,1708585753836,2024-02-22T07:09:13.836Z,2024-06-28 23:59:59,22000,P,-3.14493,-3.50393,11.42738,0.0,-0.01398,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.8543637319286734,0.6082,False
10.4,14.0,51697.38,73.23,77.17,BTC-28JUN24,54359.1,0.752,0.0024,0.0033,0.0,235.7,0.0175,0.0001,0.0031,0.00288397,BTC-28JUN24-23000-P,0.0028,51697.38,open,1708585753836,2024-02-22T07:09:13.836Z,2024-06-28 23:59:59,23000,P,-3.44233,-3.67002,12.39907,0.0,-0.01537,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.8099119693578397,0.6082,False
8.4,14.2,51697.38,72.11,75.54,BTC-28JUN24,54359.1,0.7372,0.0029,0.0038,0.0,339.8,0.019,0.0001,0.0033,0.00334982,BTC-28JUN24-24000-P,0.0033,51697.38,open,1708585753838,2024-02-22T07:09:13.838Z,2024-06-28 23:59:59,24000,P,-4.02844,-4.11682,14.1878,0.0,-0.01799,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.7673523549390436,0.6082,False
7.3,14.2,51697.38,71.1,74.08,BTC-28JUN24,54359.1,0.7279000000000001,0.0035,0.0044,0.0,221.1,0.021,0.0001,0.0037,0.00391354,BTC-28JUN24-25000-P,0.004,51697.38,open,1708585753837,2024-02-22T07:09:13.837Z,2024-06-28 23:59:59,25000,P,-4.82659,-4.73248,16.51776,0.0,-0.02152,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.7265303604187885,0.6082,False
8.0,44.6,51697.47,71.04,73.83,BTC-28JUN24,54359.17,0.723,0.0045,0.0055,0.0,148.7,0.024,0.0001,0.005,0.00462759,BTC-28JUN24-26000-P,0.0049,51697.47,open,1708585754843,2024-02-22T07:09:14.843Z,2024-06-28 23:59:59,26000,P,-5.86276,-5.52056,19.39942,0.0,-0.02605,1.4,361.77,127,0.34770704996577684,51697.33254385965,-0.6873096472655071,0.6082,False
45.3,54.5,51697.47,68.37,72.91,BTC-28JUN24,54359.17,0.7054,0.0047,0.0065,0.0,305.5,0.026,0.0001,0.006,0.00539173,BTC-28JUN24-27000-P,0.0055,51697.47,open,1708585754843,2024-02-22T07:09:14.843Z,2024-06-28 23:59:59,27000,P,-6.60783,-5.95872,21.46168,0.0,-0.02941,0.4,117.97,127,0.34770704996577684,51697.33254385965,-0.6495693192826602,0.6082,False
13.1,25.1,51697.47,68.47,70.7,BTC-28JUN24,54359.17,0.6960999999999999,0.006,0.007,0.0,212.2,0.0285,0.0001,0.0075,0.0064753,BTC-28JUN24-28000-P,0.0065,51697.47,open,1708585754843,2024-02-22T07:09:14.843Z,2024-06-28 23:59:59,28000,P,-7.72195,-6.67942,24.38058,0.0,-0.03431,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.6132016751117854,0.6082,False
16.7,52.3,51697.47,67.46,70.4,BTC-28JUN24,54359.17,0.6873,0.007,0.0085,0.0,160.3,0.0315,0.0001,0.008,0.00753442,BTC-28JUN24-29000-P,0.0076,51697.47,open,1708585754843,2024-02-22T07:09:14.843Z,2024-06-28 23:59:59,29000,P,-8.98446,-7.4544,27.55622,0.0,-0.03986,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.5781103553005152,0.6082,False
10.0,33.0,51697.47,67.16,68.91,BTC-28JUN24,54359.26,0.6790999999999999,0.0085,0.0095,0.0,1334.3,0.035,0.0001,0.0085,0.00855392,BTC-28JUN24-30000-P,0.0089,51697.47,open,1708585754844,2024-02-22T07:09:14.844Z,2024-06-28 23:59:59,30000,P,-10.41003,-8.28451,30.99273,0.0,-0.0461,0.1,43.51,127,0.34770704996577684,51697.33254385965,-0.5442088036248339,0.6082,False
14.7,34.8,51697.47,65.7,68.07,BTC-28JUN24,54359.17,0.6692,0.0095,0.011,0.0,184.3,0.038,0.0001,0.011,0.00995259,BTC-28JUN24-31000-P,0.0103,51697.47,open,1708585755723,2024-02-22T07:09:15.723Z,2024-06-28 23:59:59,31000,P,-11.89366,-9.07108,34.44167,1e-05,-0.05261,0.3,159.1,127,0.34770704996577684,51697.33254385965,-0.511418980801843,0.6082,False
7.0,29.7,51697.22,65.6,67.02,BTC-28JUN24,54359.08,0.6607999999999999,0.0115,0.0125,0.0,583.4,0.0415,0.0001,0.0125,0.01148433,BTC-28JUN24-32000-P,0.0118,51697.22,open,1708585755850,2024-02-22T07:09:15.850Z,2024-06-28 23:59:59,32000,P,-13.60339,-9.94467,38.23749,1e-05,-0.06007,0.1,64.19,127,0.34770704996577684,51697.33254385965,-0.4796702824872628,0.6082,False
11.4,32.9,51697.22,64.5,66.42,BTC-28JUN24,54359.08,0.6528,0.013,0.0145,0.0,158.8,0.045,0.0001,0.015,0.01311239,BTC-28JUN24-33000-P,0.0136,51697.22,open,1708585755851,2024-02-22T07:09:15.851Z,2024-06-28 23:59:59,33000,P,-15.49603,-10.85594,42.25216,1e-05,-0.0683,2.8,2138.85,127,0.34770704996577684,51697.33254385965,-0.4488986238205091,0.6082,False
11.3,30.1,51697.22,63.82,65.57,BTC-28JUN24,54359.08,0.6457999999999999,0.015,0.0165,0.0,216.1,0.0495,0.0007,0.015,0.01511604,BTC-28JUN24-34000-P,0.0156,51697.22,open,1708585755850,2024-02-22T07:09:15.850Z,2024-06-28 23:59:59,34000,P,-17.6188,-11.82836,46.53647,1e-05,-0.07749,0.2,154.82,127,0.34770704996577684,51697.33254385965,-0.41904566067082794,0.6082,False
7.1,24.5,51697.22,63.47,64.53,BTC-28JUN24,54359.08,0.6388,0.0175,0.0185,0.0,548.1,0.0535,0.0029,0.018,0.0173456,BTC-28JUN24-35000-P,0.0179,51697.22,open,1708585755850,2024-02-22T07:09:15.850Z,2024-06-28 23:59:59,35000,P,-19.92974,-12.81704,50.97484,1e-05,-0.08745,4.8,4595.62,127,0.34770704996577684,51697.33254385965,-0.3900581237975757,0.6082,False
10.9,23.0,51697.22,62.83,63.81,BTC-28JUN24,54359.08,0.6325,0.02,0.021,0.0,172.0,0.0585,0.0055,0.0185,0.01985923,BTC-28JUN24-36000-P,0.0204,51697.22,open,1708585755850,2024-02-22T07:09:15.850Z,2024-06-28 23:59:59,36000,P,-22.47274,-13.84241,55.60423,1e-05,-0.09836,1.0,956.31,127,0.34770704996577684,51697.33254385965,-0.36188724683087936,0.6082,False
23.3,24.3,51697.22,61.98,63.34,BTC-28JUN24,54359.08,0.6261,0.0225,0.024,0.0,265.8,0.0635,0.0085,0.022,0.02281491,BTC-28JUN24-37000-P,0.0232,51697.22,open,1708585755850,2024-02-22T07:09:15.850Z,2024-06-28 23:59:59,37000,P,-25.20923,-14.86503,60.32481,1e-05,-0.11006,8.0,9084.61,127,0.34770704996577684,51697.33254385965,-0.3344882726427648,0.6082,False
13.5,26.1,51697.36,61.8,63.04,BTC-28JUN24,54359.3,0.6225,0.026,0.0275,0.0,230.4,0.069,0.0105,0.0265,0.02586993,BTC-28JUN24-38000-P,0.0265,51697.36,open,1708585756857,2024-02-22T07:09:16.857Z,2024-06-28 23:59:59,38000,P,-28.35225,-16.02119,65.39269,1e-05,-0.12332,0.6,830.63,127,0.34770704996577684,51697.33254385965,-0.3078200255606035,0.6082,False
11.9,23.8,51697.36,61.34,62.49,BTC-28JUN24,54359.3,0.6181,0.0295,0.031,0.0,87.7,0.075,0.0125,0.0325,0.02942506,BTC-28JUN24-39000-P,0.0301,51697.36,open,1708585756857,2024-02-22T07:09:16.857Z,2024-06-28 23:59:59,39000,P,-31.65984,-17.13092,70.41126,1e-05,-0.13722,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.28184453915734287,0.6082,False
11.1,22.6,51697.36,61.02,62.1,BTC-28JUN24,54359.3,0.6148,0.0335,0.035,0.0,806.2,0.0815,0.0145,0.036,0.03344169,BTC-28JUN24-40000-P,0.0341,51697.36,open,1708585756858,2024-02-22T07:09:16.858Z,2024-06-28 23:59:59,40000,P,-35.25328,-18.26866,75.4986,1e-05,-0.15219,14.8,27377.21,127,0.34770704996577684,51697.33254385965,-0.25652673117305297,0.6082,False
10.5,23.8,51697.36,60.8,61.81,BTC-28JUN24,54359.3,0.6122,0.038,0.0395,0.0,47.0,0.0885,0.0175,0.039,0.037869,BTC-28JUN24-41000-P,0.0386,51697.36,open,1708585756858,2024-02-22T07:09:16.858Z,2024-06-28 23:59:59,41000,P,-39.11567,-19.4149,80.58049,1e-05,-0.16814,12.0,23488.17,127,0.34770704996577684,51697.33254385965,-0.2318341185826815,0.6082,False
16.4,23.5,51697.36,60.35,61.62,BTC-28JUN24,54359.3,0.6101,0.0425,0.0445,0.0,341.5,0.0955,0.0205,0.0455,0.04274786,BTC-28JUN24-42000-P,0.0435,51697.36,open,1708585756858,2024-02-22T07:09:16.858Z,2024-06-28 23:59:59,42000,P,-43.22924,-20.55208,85.58983,1e-05,-0.18496,1.7,3913.9,127,0.34770704996577684,51697.33254385965,-0.207736567003621,0.6082,False
9.5,22.3,51697.36,60.29,61.5,BTC-28JUN24,54359.3,0.608,0.048,0.05,0.0,84.0,0.1035,0.024,0.0485,0.04813497,BTC-28JUN24-43000-P,0.0488,51697.36,open,1708585756860,2024-02-22T07:09:16.860Z,2024-06-28 23:59:59,43000,P,-47.54372,-21.64286,90.44146,1e-05,-0.20246,1.0,2498.13,127,0.34770704996577684,51697.33254385965,-0.1842060695934269,0.6082,False
9.2,20.0,51696.07,60.28,61.14,BTC-28JUN24,54358.08,0.6067,0.054,0.0555,0.0,162.1,0.1115,0.028,0.0525,0.05408639,BTC-28JUN24-44000-P,0.0547,51696.07,open,1708585757866,2024-02-22T07:09:17.866Z,2024-06-28 23:59:59,44000,P,-52.11457,-22.7217,95.14537,2e-05,-0.22078,0.0,0.0,127,0.34770704996577684,51697.33254385965,-0.16121655136872817,0.6082,False
8.9,21.8,51696.07,60.04,61.13,BTC-28JUN24,54358.08,0.6063000000000001,0.06,0.062,0.0,448.3,0.1205,0.032,0.06,0.06054998,BTC-28JUN24-45000-P,0.0611,51696.07,open,1708585757865,2024-02-22T07:09:17.865Z,2024-06-28 23:59:59,45000,P,-56.91486,-23.77609,99.63917,2e-05,-0.23976,0.1,311.05,127,0.34770704996577684,51697.33254385965,-0.1387436955166696,0.6082,False
8.6,21.0,51696.07,60.12,61.16,BTC-28JUN24,54358.08,0.6059,0.067,0.069,0.0,145.3,0.1295,0.037,0.068,0.0674461,BTC-28JUN24-46000-P,0.0679,51696.07,open,1708585757865,2024-02-22T07:09:17.865Z,2024-06-28 23:59:59,46000,P,-61.8824,-24.76483,103.85424,2e-05,-0.2592,1.8,6330.51,127,0.34770704996577684,51697.33254385965,-0.11676478879789436,0.6082,False
8.4,19.0,51696.07,59.97,60.98,BTC-28JUN24,54358.08,0.6058,0.074,0.076,0.0,50.8,0.139,0.0425,0.0796,0.07467089,BTC-28JUN24-47000-P,0.0752,51696.07,open,1708585757866,2024-02-22T07:09:17.866Z,2024-06-28 23:59:59,47000,P,-67.02155,-25.69687,107.77272,2e-05,-0.27905,23.2,92790.31,127,0.34770704996577684,51697.33254385965,-0.09525858357693066,0.6082,False
8.2,19.7,51696.07,60.11,61.09,BTC-28JUN24,54358.08,0.6058,0.082,0.084,0.0,247.2,0.1485,0.0485,0.0865,0.08242121,BTC-28JUN24-48000-P,0.0829,51696.07,open,1708585757865,2024-02-22T07:09:17.865Z,2024-06-28 23:59:59,48000,P,-72.2959,-26.55247,111.36232,2e-05,-0.29918,8.4,37216.74,127,0.34770704996577684,51697.33254385965,-0.07420517437909833,0.6082,False
15.0,11.8,51696.07,60.05,60.99,BTC-28JUN24,54358.08,0.6057,0.09,0.092,0.0,41.1,0.159,0.055,0.0945,0.09059111,BTC-28JUN24-49000-P,0.0911,51696.07,open,1708585757865,2024-02-22T07:09:17.865Z,2024-06-28 23:59:59,49000,P,-77.68176,-27.32038,114.60654,2e-05,-0.31951,1.8,8706.35,127,0.34770704996577684,51697.33254385965,-0.05358588717636266,0.6082,False
7.8,12.2,51696.41,60.25,61.18,BTC-28JUN24,54358.51,0.6061,0.099,0.101,0.0,213.3,0.1695,0.0615,0.1015,0.09925176,BTC-28JUN24-50000-P,0.0998,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,50000,P,-83.19847,-28.03165,117.50076,2e-05,-0.33998,60.1,309186.52,127,0.34770704996577684,51697.33254385965,-0.033383179858843225,0.6082,False
14.7,0.6,51696.41,60.26,61.16,BTC-28JUN24,54358.51,0.6073,0.108,0.11,0.0,77.0,0.1805,0.0695,0.11,0.10879134,BTC-28JUN24-51000-P,0.109,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,51000,P,-88.8312,-28.69118,120.03169,2e-05,-0.36049,42.5,242362.33,127,0.34770704996577684,51697.33254385965,-0.013580552562663521,0.6082,False
19.1,16.0,51696.41,59.69,61.47,BTC-28JUN24,54358.51,0.6082,0.1595,0.1635,0.0,225.0,0.2305,0.1195,0.1605,0.16066487,BTC-28JUN24-52000-C,0.162,51696.41,open,1708585758872,2024-02-22T07:09:18.872Z,2024-06-28 23:59:59,52000,C,86.4668,-29.24987,122.19519,2e-05,0.61906,20.6,165387.18,127,0.34770704996577684,51697.33254385965,0.005837533294438162,0.6082,False
12.4,0.6,51696.41,60.31,61.2,BTC-28JUN24,54358.51,0.6082,0.1175,0.1195,0.0,99.1,0.192,0.0775,0.1265,0.11863962,BTC-28JUN24-52000-P,0.1186,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,52000,P,-94.51516,-29.24987,122.19519,2e-05,-0.38094,4.1,26140.57,127,0.34770704996577684,51697.33254385965,0.005837533294438162,0.6082,True
40.4,11.0,51696.41,59.75,61.5,BTC-28JUN24,54358.51,0.6102000000000001,0.151,0.155,0.0,127.9,0.223,0.1115,0.1515,0.15294046,BTC-28JUN24-53000-C,0.1539,51696.41,open,1708585758872,2024-02-22T07:09:18.872Z,2024-06-28 23:59:59,53000,C,84.17659,-29.77691,123.99097,2e-05,0.59882,22.3,169007.85,127,0.34770704996577684,51697.33254385965,0.02488572826513252,0.6082,False
12.3,1.1,51696.41,60.4,61.5,BTC-28JUN24,54358.51,0.6102000000000001,0.1275,0.13,0.0,16.3,0.2035,0.086,0.13,0.12933781,BTC-28JUN24-53000-P,0.1289,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,53000,P,-100.2858,-29.77691,123.99097,2e-05,-0.40118,6.4,43298.49,127,0.34770704996577684,51697.33254385965,0.02488572826513252,0.6082,True
29.9,28.1,51696.41,60.07,61.8,BTC-28JUN24,54358.51,0.6125,0.1435,0.1475,0.0,220.9,0.216,0.104,0.146,0.14529617,BTC-28JUN24-54000-C,0.1462,51696.41,open,1708585759162,2024-02-22T07:09:19.162Z,2024-06-28 23:59:59,54000,C,81.85138,-30.2372,125.42838,2e-05,0.57886,7.8,56263.22,127,0.34770704996577684,51697.33254385965,0.04357786127728517,0.6082,False
7.2,2.6,51696.41,60.76,62.06,BTC-28JUN24,54358.51,0.6125,0.1385,0.1415,0.0,19.2,0.216,0.095,0.1375,0.14011611,BTC-28JUN24-54000-P,0.1396,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,54000,P,-106.09143,-30.2372,125.42838,2e-05,-0.42114,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.04357786127728517,0.6082,True
2.3,1.6,51696.41,60.65,61.72,BTC-28JUN24,54358.51,0.6125,0.137,0.1395,0.0,2898.9,0.2085,0.0965,0.133,0.13838518,BTC-28JUN24-55000-C,0.1384,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,55000,C,79.55701,-30.50577,126.53882,2e-05,0.55891,27.5,186223.63,127,0.34770704996577684,51697.33254385965,0.061926999945481585,0.6082,False
13.3,27.5,51696.41,60.74,62.45,BTC-28JUN24,54358.51,0.6125,0.149,0.153,0.0,31.5,0.228,0.1045,0.164,0.15162771,BTC-28JUN24-55000-P,0.1502,51696.41,open,1708585758932,2024-02-22T07:09:18.932Z,2024-06-28 23:59:59,55000,P,-111.86622,-30.50577,126.53882,2e-05,-0.44109,0.1,835.98,127,0.34770704996577684,51697.33254385965,0.061926999945481585,0.6082,True
5.0,1.3,51696.41,61.28,61.92,BTC-28JUN24,54358.51,0.6161,0.131,0.1325,0.0,116.3,0.2025,0.09,0.1279,0.13172362,BTC-28JUN24-56000-C,0.1318,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,56000,C,77.19138,-30.86952,127.2996,2e-05,0.53978,14.5,94923.67,127,0.34770704996577684,51697.33254385965,0.07994550544816,0.6082,False
8.2,21.8,51696.41,60.98,62.69,BTC-28JUN24,54358.51,0.6161,0.1605,0.1645,0.0,0.3,0.2415,0.115,0.1875,0.16338874,BTC-28JUN24-56000-P,0.162,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,56000,P,-117.71228,-30.86952,127.2996,2e-05,-0.46022,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.07994550544816,0.6082,True
7.0,1.6,51696.41,61.33,62.18,BTC-28JUN24,54358.51,0.618,0.124,0.126,0.0,318.3,0.196,0.0835,0.1235,0.12502713,BTC-28JUN24-57000-C,0.1251,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,57000,C,74.86055,-31.0783,127.7623,2e-05,0.5208,50.2,322492.96,127,0.34770704996577684,51697.33254385965,0.0976450825475608,0.6082,False
12.0,18.2,51696.41,61.08,62.99,BTC-28JUN24,54358.51,0.618,0.172,0.1765,0.0,0.1,0.2545,0.1255,0.199,0.17511484,BTC-28JUN24-57000-P,0.1737,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,57000,P,-123.52353,-31.0783,127.7623,2e-05,-0.4792,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.0976450825475608,0.6082,True
7.1,2.2,51696.41,61.45,62.51,BTC-28JUN24,54358.51,0.6201,0.1175,0.12,0.0,126.0,0.19,0.0775,0.117,0.11934478,BTC-28JUN24-58000-C,0.1188,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,58000,C,72.54271,-31.22512,127.93418,2e-05,0.50226,1.6,9489.15,127,0.34770704996577684,51697.33254385965,0.11503682525943007,0.6082,False
7.0,19.1,51696.41,61.24,63.36,BTC-28JUN24,54358.51,0.6201,0.184,0.189,0.0,100.0,0.2675,0.1365,0.1924,0.18785508,BTC-28JUN24-58000-P,0.1858,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,58000,P,-129.32179,-31.22512,127.93418,2e-05,-0.49774,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.11503682525943007,0.6082,True
7.3,2.6,51696.41,61.91,62.98,BTC-28JUN24,54358.51,0.6244,0.106,0.1085,0.0,3319.1,0.1785,0.067,0.1045,0.10811623,BTC-28JUN24-60000-C,0.1072,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,60000,C,67.98239,-31.32983,127.48684,2e-05,0.46657,3.2,17280.96,127,0.34770704996577684,51697.33254385965,0.14893837693511142,0.6082,False
5.9,17.3,51696.41,61.79,63.71,BTC-28JUN24,54358.51,0.6244,0.2095,0.214,0.0,30.1,0.295,0.1595,0.208,0.21347172,BTC-28JUN24-60000-P,0.211,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,60000,P,-140.84295,-31.32983,127.48684,2e-05,-0.53343,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.14893837693511142,0.6082,True
14.8,2.9,51696.41,62.97,64.07,BTC-28JUN24,54358.51,0.6354,0.082,0.0845,0.0,3166.3,0.154,0.0465,0.082,0.08489051,BTC-28JUN24-65000-C,0.0833,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,65000,C,57.28716,-30.68321,122.68588,2e-05,0.3861,9.6,39153.85,127,0.34770704996577684,51697.33254385965,0.22898108460864788,0.6082,False
25.4,3.0,51696.41,64.11,65.06,BTC-28JUN24,54358.51,0.6459999999999999,0.064,0.066,0.0,2728.6,0.1335,0.0325,0.0635,0.06698213,BTC-28JUN24-70000-C,0.065,51696.41,open,1708585758873,2024-02-22T07:09:18.873Z,2024-06-28 23:59:59,70000,C,47.87636,-29.0849,114.39371,2e-05,0.31809,94.0,301619.6,127,0.34770704996577684,51697.33254385965,0.30308905676236964,0.6082,False
17.0,1.6,51696.41,65.04,65.82,BTC-28JUN24,54358.51,0.6557999999999999,0.05,0.0515,0.0,2239.1,0.116,0.023,0.052,0.05291021,BTC-28JUN24-75000-C,0.051,51696.41,open,1708585758871,2024-02-22T07:09:18.871Z,2024-06-28 23:59:59,75000,C,39.82566,-26.9293,104.33661,2e-05,0.26154,15.1,38715.26,127,0.34770704996577684,51697.33254385965,0.3720819282493211,0.6082,False
17.8,7.8,51697.28,66.03,66.9,BTC-28JUN24,54359.56,0.6647,0.0395,0.041,0.0,1397.2,0.1015,0.016,0.04,0.04205277,BTC-28JUN24-80000-C,0.0402,51697.28,open,1708585760886,2024-02-22T07:09:20.886Z,2024-06-28 23:59:59,80000,C,33.05074,-24.50948,93.68966,1e-05,0.21494,9.6,19437.81,127,0.34770704996577684,51697.33254385965,0.4366204493868923,0.6082,False
29.3,12.4,51697.28,66.68,67.99,BTC-28JUN24,54359.56,0.6731999999999999,0.031,0.033,0.0,1434.7,0.0895,0.0115,0.031,0.03368615,BTC-28JUN24-85000-C,0.032,51697.28,open,1708585760886,2024-02-22T07:09:20.886Z,2024-06-28 23:59:59,85000,C,27.43203,-22.05984,83.25432,1e-05,0.17697,10.6,16899.01,127,0.34770704996577684,51697.33254385965,0.4972450712033272,0.6082,False
30.3,3.4,51697.28,67.33,68.82,BTC-28JUN24,54359.56,0.6807,0.0245,0.0265,0.0,1214.0,0.079,0.008,0.0255,0.02695433,BTC-28JUN24-90000-C,0.0255,51697.28,open,1708585760885,2024-02-22T07:09:20.885Z,2024-06-28 23:59:59,90000,C,22.76108,-19.65674,73.3638,1e-05,0.1458,2.5,3286.81,127,0.34770704996577684,51697.33254385965,0.5544034850432757,0.6082,False
31.8,29.6,51697.28,67.97,69.66,BTC-28JUN24,54359.56,0.6887000000000001,0.0195,0.0215,0.0,587.9,0.0705,0.006,0.02,0.02194647,BTC-28JUN24-95000-C,0.0206,51697.28,open,1708585760886,2024-02-22T07:09:20.886Z,2024-06-28 23:59:59,95000,C,18.97415,-17.47611,64.46894,1e-05,0.12084,1.7,1791.42,127,0.34770704996577684,51697.33254385965,0.6084707063135515,0.6082,False
34.8,22.0,51697.28,68.47,70.41,BTC-28JUN24,54359.56,0.6948000000000001,0.0155,0.0175,0.0,1535.9,0.0625,0.0016,0.0165,0.01791719,BTC-28JUN24-100000-C,0.0165,51697.28,open,1708585760887,2024-02-22T07:09:20.887Z,2024-06-28 23:59:59,100000,C,15.77397,-15.38033,56.24131,1e-05,0.0999,9.0,7505.47,127,0.34770704996577684,51697.33254385965,0.6597640007011021,0.6082,False
0.9,31.9,51697.28,69.65,71.29,BTC-28JUN24,54359.56,0.703,0.013,0.0145,0.0,155.3,0.0565,0.0001,0.015,0.01463755,BTC-28JUN24-105000-C,0.0136,51697.28,open,1708585760885,2024-02-22T07:09:20.885Z,2024-06-28 23:59:59,105000,C,13.28271,-13.66008,49.36919,1e-05,0.08379,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.7085541648705341,0.6082,False
19.6,31.4,51699.24,70.13,72.01,BTC-28JUN24,54361.69,0.7093,0.0105,0.012,0.0,103.6,0.0505,0.0001,0.0105,0.01218576,BTC-28JUN24-110000-C,0.0111,51699.24,open,1708585761892,2024-02-22T07:09:21.892Z,2024-06-28 23:59:59,110000,C,11.15474,-12.03128,43.09784,1e-05,0.07008,0.5,269.19,127,0.34770704996577684,51697.33254385965,0.7550741805054269,0.6082,False
32.2,35.1,51699.24,70.56,72.71,BTC-28JUN24,54361.69,0.7165,0.0085,0.01,0.0,43.0,0.046,0.0001,0.0085,0.01019066,BTC-28JUN24-115000-C,0.0092,51699.24,open,1708585761892,2024-02-22T07:09:21.892Z,2024-06-28 23:59:59,115000,C,9.45802,-10.66524,37.81939,1e-05,0.05923,0.1,43.59,127,0.34770704996577684,51697.33254385965,0.7995259430762609,0.6082,False
1.0,21.4,51699.24,71.97,73.57,BTC-28JUN24,54361.69,0.7254,0.0075,0.0085,0.0,533.1,0.0425,0.0001,0.0085,0.00869348,BTC-28JUN24-120000-C,0.0078,51699.24,open,1708585761893,2024-02-22T07:09:21.893Z,2024-06-28 23:59:59,120000,C,8.14348,-9.57796,33.5459,0.0,0.05089,0.0,0.0,127,0.34770704996577684,51697.33254385965,0.8420855574950568,0.6082,False
18.0,6.0,51699.24,74.59,76.64,BTC-28JUN24,54361.69,0.7561,0.0039,0.0047,0.0,260.2,0.031,0.0001,0.0038,0.00496605,BTC-28JUN24-140000-C,0.0043,51699.24,open,1708585761893,2024-02-22T07:09:21.893Z,2024-06-28 23:59:59,140000,C,4.65171,-6.29096,21.1386,0.0,0.02887,13.0,2846.84,127,0.34770704996577684,51697.33254385965,0.9962362373223149,0.6082,False
5.0,34.5,51699.5,71.57,75.85,BTC-27SEP24,55786.16,0.7373999999999999,0.004,0.0055,0.0,53.2,0.0225,0.0001,0.0055,0.00473489,BTC-27SEP24-20000-P,0.0047,51699.5,open,1708585762900,2024-02-22T07:09:22.900Z,2024-09-27 23:59:59,20000,P,-7.7548,-3.31084,19.5783,0.0,-0.01855,0.0,0.0,218,0.5968514715947981,51700.36766129032,-0.9497326193720564,0.6122,False
22.9,23.1,51699.5,68.43,73.76,BTC-27SEP24,55786.16,0.7112999999999999,0.004,0.006,0.0,28.0,0.023,0.0001,0.01,0.00496297,BTC-27SEP24-21000-P,0.005,51699.5,open,1708585762900,2024-02-22T07:09:22.900Z,2024-09-27 23:59:59,21000,P,-8.34149,-3.41633,20.94554,0.0,-0.02008,0.0,0.0,218,0.5968514715947981,51700.36766129032,-0.9009424552026245,0.6122,False
22.9,23.1,51699.5,67.63,72.76,BTC-27SEP24,55786.16,0.7023,0.0048,0.007,0.0,57.4,0.0255,0.0001,0.006,0.0058667,BTC-27SEP24-22000-P,0.0059,51699.5,open,1708585762900,2024-02-22T07:09:22.900Z,2024-09-27 23:59:59,22000,P,-9.7937,-3.85744,23.95255,0.0,-0.02353,0.0,0.0,218,0.5968514715947981,51700.36766129032,-0.8544224395677317,0.6122,False
22.9,22.9,51699.53,66.38,71.59,BTC-27SEP24,55786.27,0.6901,0.0055,0.008,0.0,163.2,0.028,0.0001,0.0085,0.00671448,BTC-27SEP24-23000-P,0.0067,51699.53,open,1708585763907,2024-02-22T07:09:23.907Z,2024-09-27 23:59:59,23000,P,-11.20967,-4.24494,26.82291,0.0,-0.02694,0.0,0.0,218,0.5968514715947981,51700.36766129032,-0.8099706769968978,0.6122,False
